Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768723282,50,,Aggregated,24.400000,0.000000,1,2,2,2,2,3,4,4,4,4,4,350,0,1,1.4542857142857142,0,4,979.0542857142857
1768723283,50,,Aggregated,26.200000,0.000000,1,2,2,2,2,3,3,4,4,4,4,386,0,1,1.4481865284974094,0,4,957.080310880829
1768723284,50,,Aggregated,27.300000,0.000000,1,2,2,2,2,3,3,4,4,4,4,407,0,1,1.4545454545454546,0,4,958.1793611793612
1768723285,50,,Aggregated,27.500000,0.000000,1,2,2,2,2,3,3,4,4,4,4,444,0,1,1.4481981981981982,0,4,971.572072072072
1768723286,50,,Aggregated,28.300000,0.000000,1,2,2,2,2,3,3,4,4,4,4,467,0,1,1.4518201284796575,0,4,989.8436830835118
1768723287,50,,Aggregated,28.400000,0.000000,1,2,2,2,2,3,3,4,4,4,4,494,0,1,1.451417004048583,0,4,1005.6882591093117
1768723288,50,,Aggregated,28.500000,0.000000,1,2,2,2,2,3,3,4,4,4,4,523,0,1,1.4474187380497132,0,4,1010.8470363288719
1768723289,50,,Aggregated,27.900000,0.000000,1,2,2,2,2,3,3,4,4,4,4,550,0,1,1.4454545454545455,0,4,1026.3654545454544
1768723290,50,,Aggregated,28.900000,0.000000,1,2,2,2,2,3,3,4,4,4,4,583,0,1,1.4408233276157805,0,4,999.5506003430531
1768723291,50,,Aggregated,27.800000,0.000000,1,2,2,2,2,3,3,4,4,4,4,607,0,1,1.4497528830313016,0,4,998.7792421746293
1768723292,50,,Aggregated,28.000000,0.000000,1,2,2,2,2,3,3,4,4,4,4,637,0,1,1.4474097331240188,0,4,982.7582417582418
1768723293,50,,Aggregated,27.600000,0.000000,1,2,2,2,2,3,3,4,4,4,4,659,0,1,1.4430955993930197,0,4,980.8603945371775
1768723294,50,,Aggregated,28.200000,0.000000,1,2,2,2,2,3,3,4,4,4,4,689,0,1,1.4412191582002902,0,4,973.8853410740203
1768723295,50,,Aggregated,28.700000,0.000000,1,2,2,2,2,3,3,4,4,4,4,712,0,1,1.4382022471910112,0,4,974.1151685393259
1768723296,50,,Aggregated,27.800000,0.000000,1,2,2,2,2,3,3,4,4,4,4,743,0,1,1.4320323014804845,0,4,956.1520861372813
1768723297,50,,Aggregated,27.900000,0.000000,1,2,2,2,2,3,3,4,4,4,4,773,0,1,1.4256144890038809,0,4,941.4553686934023
1768723298,50,,Aggregated,27.600000,0.000000,1,2,2,2,2,3,3,4,4,4,4,795,0,1,1.4264150943396225,0,4,938.9962264150944
1768723299,50,,Aggregated,27.800000,0.000000,1,2,2,2,2,3,3,4,4,4,4,820,0,1,1.423170731707317,0,4,939.3573170731707
1768723300,50,,Aggregated,27.100000,0.000000,1,2,2,2,2,3,3,4,4,4,4,854,0,1,1.4121779859484778,0,4,923.8770491803278
1768723301,50,,Aggregated,27.500000,0.000000,1,2,2,2,2,2,3,4,4,4,4,876,0,1,1.4109589041095891,0,4,930.2808219178082
1768723302,50,,Aggregated,27.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,908,0,1,1.3986784140969164,0,4,922.0837004405287
1768723303,50,,Aggregated,27.200000,0.000000,1,2,2,2,2,2,3,3,4,4,4,935,0,1,1.3957219251336899,0,4,921.2855614973262
1768723304,50,,Aggregated,27.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,968,0,1,1.3935950413223142,0,4,932.0268595041322
1768723305,50,,Aggregated,26.900000,0.000000,1,2,2,2,2,2,3,3,4,4,4,988,0,1,1.395748987854251,0,4,949.0354251012146
1768723306,50,,Aggregated,27.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1022,0,1,1.3953033268101762,0,4,952.7857142857143
1768723307,50,,Aggregated,28.000000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1053,0,1,1.3903133903133904,0,4,952.2193732193732
1768723308,50,,Aggregated,27.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1078,0,1,1.385899814471243,0,4,957.8014842300556
1768723309,50,,Aggregated,28.000000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1115,0,1,1.3811659192825112,0,4,970.2457399103139
1768723310,50,,Aggregated,28.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1137,0,1,1.3817062445030783,0,4,971.0325417766051
1768723311,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1168,0,1,1.3818493150684932,0,4,985.1609589041096
1768723312,50,,Aggregated,28.800000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1197,0,1,1.3817878028404345,0,4,1015.7761069340016
1768723313,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1224,0,1,1.3815359477124183,0,4,1045.5849673202615
1768723314,50,,Aggregated,28.200000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1254,0,1,1.3819776714513556,0,4,1042.914673046252
1768723315,50,,Aggregated,29.300000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1281,0,1,1.3801717408274785,0,4,1056.6268540202966
1768723316,50,,Aggregated,28.800000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1316,0,1,1.3898176291793314,0,4,1104.19452887538
1768723317,50,,Aggregated,28.300000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1345,0,1,1.387360594795539,0,4,1114.8617100371748
1768723318,50,,Aggregated,29.200000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1381,0,1,1.3845039826212888,0,4,1130.9167270094135
1768723319,50,,Aggregated,28.900000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1411,0,1,1.3827072997873848,0,4,1140.7994330262225
1768723320,50,,Aggregated,29.300000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1440,0,1,1.3854166666666667,0,4,1131.5527777777777
1768723321,50,,Aggregated,29.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1467,0,1,1.3824130879345604,0,4,1123.9952283571915
1768723322,50,,Aggregated,29.900000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1489,0,1,1.384150436534587,0,4,1119.308260577569
1768723323,50,,Aggregated,30.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1520,0,1,1.3802631578947369,0,4,1127.6953947368422
1768723324,50,,Aggregated,29.800000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1546,0,1,1.3790426908150064,0,4,1134.2749029754204
1768723325,50,,Aggregated,28.700000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1571,0,1,1.3774665817950351,0,4,1123.791852323361
1768723326,50,,Aggregated,29.500000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1604,0,1,1.3765586034912718,0,4,1131.9819201995012
1768723327,50,,Aggregated,29.500000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1632,0,1,1.3786764705882353,0,4,1125.3694852941176
1768723328,50,,Aggregated,28.800000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1666,0,1,1.3775510204081634,0,4,1140.765306122449
1768723329,50,,Aggregated,29.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1691,0,1,1.3767001774098166,0,4,1142.5038438793613
1768723330,50,,Aggregated,28.400000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1719,0,1,1.3769633507853403,0,4,1138.018615474113
1768723331,50,,Aggregated,28.500000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1752,0,1,1.3772831050228311,0,4,1127.728881278539
1768723332,50,,Aggregated,28.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1777,0,1,1.3798536859876196,0,4,1122.5036578503095
1768723333,50,,Aggregated,27.700000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1805,0,1,1.378393351800554,0,4,1120.0720221606648
1768723334,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1835,0,1,1.3803814713896458,0,4,1121.023978201635
1768723335,50,,Aggregated,28.700000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1864,0,1,1.3798283261802575,0,4,1117.038626609442
1768723336,50,,Aggregated,28.900000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1885,0,1,1.3819628647214854,0,4,1125.9766578249337
1768723337,50,,Aggregated,28.400000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1924,0,1,1.3757796257796258,0,4,1126.9547817047817
1768723338,50,,Aggregated,29.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1949,0,1,1.3760903027193432,0,4,1123.5710620831196
1768723339,50,,Aggregated,28.100000,0.000000,1,2,2,2,2,2,3,3,4,4,4,1976,0,1,1.3760121457489878,0,4,1135.4994939271255
1768723340,50,,Aggregated,29.000000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2010,0,1,1.3756218905472637,0,4,1135.8298507462687
1768723341,50,,Aggregated,28.200000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2035,0,1,1.3778869778869778,0,4,1138.0029484029485
1768723342,50,,Aggregated,28.200000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2066,0,1,1.3756050338818975,0,4,1144.4351403678606
1768723343,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2094,0,1,1.3739255014326648,0,4,1148.6045845272206
1768723344,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2119,0,1,1.3770646531382729,0,4,1152.0443605474281
1768723345,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2153,0,1,1.3785415699024617,0,4,1144.0557361820715
1768723346,50,,Aggregated,28.500000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2176,0,1,1.3818933823529411,0,4,1147.4526654411766
1768723347,50,,Aggregated,28.600000,0.000000,1,2,2,2,2,2,3,3,4,4,4,2202,0,1,1.3941871026339692,0,4,1152.9582198001817
1768723348,50,,Aggregated,28.800000,0.000000,1,2,2,2,2,3,3,3,4,4,4,2230,0,1,1.4040358744394619,0,4,1160.2650224215247
1768723349,50,,Aggregated,28.700000,0.000000,1,2,2,2,2,3,3,3,4,4,4,2263,0,1,1.411842686699072,0,4,1165.311091471498
1768723350,50,,Aggregated,28.300000,0.000000,1,2,2,2,2,3,3,3,4,4,4,2299,0,1,1.4140930839495434,0,4,1163.9304045237059
1768723351,50,,Aggregated,27.900000,0.000000,1,2,2,2,2,3,3,3,4,4,4,2327,0,1,1.4172754619681993,0,4,1162.1194671250537
1768723352,50,,Aggregated,28.900000,0.000000,1,2,2,2,2,3,3,3,4,4,4,2349,0,1,1.4223073648361004,0,4,1168.6177096636866
1768723353,50,,Aggregated,29.200000,0.000000,1,2,2,2,2,3,3,3,4,4,4,2385,0,1,1.421383647798742,0,4,1165.996645702306
1768723354,50,,Aggregated,28.900000,0.000000,1,2,2,2,2,3,3,3,4,6,6,2411,0,1,1.433015346329324,0,6,1167.2683533803402
1768723355,50,,Aggregated,28.500000,0.000000,1,2,2,2,2,3,3,3,4,6,6,2442,0,1,1.443898443898444,0,6,1180.468058968059
1768723356,50,,Aggregated,28.900000,0.000000,1,2,2,2,2,3,3,4,4,6,6,2468,0,1,1.4534035656401945,0,6,1180.5105348460293
1768723357,50,,Aggregated,29.000000,0.000000,1,2,2,2,2,3,3,4,4,6,6,2499,0,1,1.462985194077631,0,6,1178.1352541016406
1768723358,50,,Aggregated,29.000000,0.000000,1,2,2,2,2,3,3,4,4,6,6,2526,0,1,1.4742676167854316,0,6,1188.6543942992873
1768723359,50,,Aggregated,29.300000,0.000000,1,2,2,2,2,3,3,4,4,6,6,2553,0,1,1.4857030943987466,0,6,1185.6936936936936
1768723360,50,,Aggregated,29.000000,0.000000,1,2,2,2,2,3,3,4,5,6,6,2584,0,1,1.4972910216718267,0,6,1186.4713622291022
1768723361,50,,Aggregated,29.600000,0.000000,1,2,2,2,2,3,3,4,5,6,6,2611,0,1,1.5074684029107621,0,6,1195.9027192646495
1768723362,50,,Aggregated,29.100000,0.000000,1,2,2,2,2,3,3,4,5,6,6,2638,0,1,1.5090978013646703,0,6,1196.8479909021987
1768723363,50,,Aggregated,28.100000,0.000000,1,2,2,2,2,3,3,4,5,6,6,2664,0,1,1.5146396396396395,0,6,1205.5454204204204
1768723364,50,,Aggregated,28.400000,0.000000,1,2,2,2,3,3,3,4,5,6,6,2696,0,1,1.5248516320474776,0,6,1208.5875370919882
1768723365,50,,Aggregated,28.800000,0.000000,1,2,2,2,3,3,4,4,5,6,6,2731,0,1,1.5404613694617357,0,6,1206.6927865250823
1768723366,50,,Aggregated,28.300000,0.000000,1,2,2,2,3,3,4,4,5,6,6,2760,0,1,1.546376811594203,0,6,1207.4177536231884
1768723367,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,4,4,5,6,6,2786,0,1,1.5524048815506102,0,6,1208.8338119167265
1768723368,50,,Aggregated,28.400000,0.000000,1,2,2,2,3,3,4,4,5,6,6,2814,0,1,1.5582800284292821,0,6,1205.9722814498934
1768723369,50,,Aggregated,28.900000,0.000000,1,2,2,2,3,3,4,4,5,6,6,2847,0,1,1.5665612925886898,0,6,1204.161573586231
1768723370,50,,Aggregated,28.700000,0.000000,1,2,2,2,3,3,4,4,5,6,6,2875,0,1,1.5673043478260869,0,6,1197.0372173913042
1768723371,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,4,4,6,6,6,2905,0,1,1.576247848537005,0,6,1197.1177280550774
1768723372,50,,Aggregated,28.700000,0.000000,1,2,2,2,3,3,4,4,6,6,6,2930,0,1,1.5733788395904438,0,6,1194.2716723549488
1768723373,50,,Aggregated,29.300000,0.000000,1,2,2,2,3,3,4,4,6,6,6,2961,0,1,1.5721040189125295,0,6,1194.159405606214
1768723374,50,,Aggregated,29.100000,0.000000,1,2,2,2,3,3,4,4,6,6,6,2989,0,1,1.5704248912679826,0,6,1188.186349949816
1768723375,50,,Aggregated,28.800000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3027,0,1,1.5659068384539148,0,6,1180.5421209117937
1768723376,50,,Aggregated,29.000000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3053,0,1,1.566328201768752,0,6,1183.7382902063543
1768723377,50,,Aggregated,29.000000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3082,0,1,1.564243997404283,0,6,1185.2212848799481
1768723378,50,,Aggregated,29.800000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3108,0,1,1.5627413127413128,0,6,1185.1068211068211
1768723379,50,,Aggregated,29.300000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3146,0,1,1.5610298792116974,0,6,1187.7412587412587
1768723380,50,,Aggregated,29.500000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3171,0,1,1.5603910438347524,0,6,1199.7212235887732
1768723381,50,,Aggregated,29.600000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3197,0,1,1.559899906162027,0,6,1195.390365968095
1768723382,50,,Aggregated,29.800000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3224,0,1,1.5570719602977667,0,6,1197.073200992556
1768723383,50,,Aggregated,29.400000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3255,0,1,1.554531490015361,0,6,1197.120122887865
1768723384,50,,Aggregated,29.000000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3281,0,1,1.553185004571777,0,6,1197.0487656202376
1768723385,50,,Aggregated,29.400000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3308,0,1,1.5519951632406288,0,6,1197.65084643289
1768723386,50,,Aggregated,29.600000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3332,0,1,1.5507202881152462,0,6,1201.888355342137
1768723387,50,,Aggregated,29.300000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3357,0,1,1.549597855227882,0,6,1200.6729222520107
1768723388,50,,Aggregated,27.900000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3393,0,1,1.546419098143236,0,6,1205.7916298261125
1768723389,50,,Aggregated,27.800000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3424,0,1,1.542640186915888,0,6,1204.9208528037384
1768723390,50,,Aggregated,27.400000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3452,0,1,1.541135573580533,0,6,1207.0121668597915
1768723391,50,,Aggregated,28.100000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3485,0,1,1.5391678622668579,0,6,1214.9787661406026
1768723392,50,,Aggregated,27.900000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3507,0,1,1.5389221556886228,0,6,1212.5058454519533
1768723393,50,,Aggregated,28.200000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3534,0,1,1.5373514431239388,0,6,1210.5486700622523
1768723394,50,,Aggregated,28.800000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3565,0,1,1.5374474053295932,0,6,1218.9840112201964
1768723395,50,,Aggregated,28.200000,0.000000,1,2,2,2,3,3,4,4,5,6,6,3595,0,1,1.5354659248956886,0,6,1222.4225312934632
1768723396,50,,Aggregated,27.700000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3624,0,1,1.534216335540839,0,6,1219.4354304635763
1768723398,50,,Aggregated,28.000000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3646,0,1,1.5323642347778388,0,6,1233.4421283598465
1768723399,50,,Aggregated,28.700000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3681,0,1,1.530019016571584,0,6,1237.8326541700626
1768723400,50,,Aggregated,28.900000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3708,0,1,1.529935275080906,0,6,1244.0458468176914
1768723401,50,,Aggregated,28.800000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3735,0,1,1.5285140562248996,0,6,1241.9258366800536
1768723402,50,,Aggregated,28.800000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3764,0,1,1.527364505844846,0,6,1245.3400637619554
1768723403,50,,Aggregated,28.100000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3789,0,1,1.5259963050936922,0,6,1244.1433095803643
1768723404,50,,Aggregated,28.100000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3821,0,1,1.5242083224286835,0,6,1244.137922009945
1768723405,50,,Aggregated,28.000000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3852,0,1,1.5228452751817239,0,6,1240.4680685358255
1768723406,50,,Aggregated,28.000000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3875,0,1,1.5243870967741935,0,6,1250.4485161290322
1768723407,50,,Aggregated,28.700000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3901,0,1,1.5247372468597795,0,6,1250.8972058446552
1768723408,50,,Aggregated,28.400000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3930,0,1,1.5231552162849873,0,6,1248.7773536895675
1768723409,50,,Aggregated,27.700000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3958,0,1,1.5224861040929762,0,6,1249.7700859019708
1768723410,50,,Aggregated,28.400000,0.000000,1,2,2,2,3,3,3,4,5,6,6,3983,0,1,1.5222194325885012,0,6,1254.1692191815214
1768723411,50,,Aggregated,27.600000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4019,0,1,1.522518039313262,0,6,1251.6613585469022
1768723412,50,,Aggregated,27.500000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4051,0,1,1.5213527524068131,0,6,1246.3616391014564
1768723413,50,,Aggregated,28.200000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4079,0,1,1.519244912968865,0,6,1249.5699926452562
1768723414,50,,Aggregated,28.200000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4106,0,1,1.5187530443253774,0,6,1250.235509011203
1768723415,50,,Aggregated,28.300000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4134,0,1,1.5183841315916788,0,6,1247.6850507982583
1768723416,50,,Aggregated,28.500000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4160,0,1,1.5170673076923078,0,6,1243.3793269230769
1768723417,50,,Aggregated,28.500000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4189,0,1,1.5161136309381713,0,6,1245.5204105991884
1768723418,50,,Aggregated,28.400000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4218,0,1,1.5161213845424373,0,6,1253.1946420104314
1768723419,50,,Aggregated,28.400000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4245,0,1,1.5156654888103651,0,6,1251.7757361601884
1768723420,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4275,0,1,1.5148538011695907,0,6,1251.3115789473684
1768723421,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4310,0,1,1.5120649651972158,0,6,1244.0784222737818
1768723422,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4338,0,1,1.5110650069156293,0,6,1247.0401106500692
1768723423,50,,Aggregated,29.300000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4371,0,1,1.5092656142759093,0,6,1246.4699153511783
1768723424,50,,Aggregated,29.000000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4400,0,1,1.5079545454545455,0,6,1247.8302272727274
1768723425,50,,Aggregated,28.700000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4428,0,1,1.5079042457091238,0,6,1248.3245257452575
1768723426,50,,Aggregated,29.200000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4453,0,1,1.5075230181899844,0,6,1251.0655737704917
1768723427,50,,Aggregated,29.200000,0.000000,1,2,2,2,2,3,3,4,5,6,6,4483,0,1,1.5074726745482936,0,6,1256.626812402409
1768723428,50,,Aggregated,29.100000,0.000000,1,2,2,2,2,3,3,4,5,6,6,4512,0,1,1.5053191489361701,0,6,1253.4813829787233
1768723429,50,,Aggregated,29.600000,0.000000,1,2,2,2,2,3,3,4,5,6,6,4536,0,1,1.5044091710758378,0,6,1254.1316137566137
1768723430,50,,Aggregated,29.100000,0.000000,1,2,2,2,2,3,3,4,5,6,6,4570,0,1,1.5021881838074398,0,6,1252.354704595186
1768723431,50,,Aggregated,29.200000,0.000000,1,2,2,2,2,3,3,4,5,6,6,4593,0,1,1.5057696494665795,0,6,1249.8330067494012
1768723432,50,,Aggregated,29.800000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4629,0,1,1.5124216893497515,0,6,1245.8273925253834
1768723433,50,,Aggregated,28.100000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4657,0,1,1.5140648486149881,0,6,1248.5877174146447
1768723434,50,,Aggregated,28.900000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4684,0,1,1.517933390264731,0,6,1246.7297181895815
1768723435,50,,Aggregated,29.000000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4714,0,1,1.5214255409418753,0,6,1244.0714891811624
1768723436,50,,Aggregated,27.900000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4737,0,1,1.5226936879881783,0,6,1240.8182393920204
1768723437,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4771,0,1,1.5225319639488577,0,6,1243.0591071054287
1768723438,50,,Aggregated,28.300000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4796,0,1,1.5268974145120935,0,6,1243.2080900750625
1768723439,50,,Aggregated,28.800000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4825,0,1,1.5311917098445595,0,6,1245.0723316062176
1768723440,50,,Aggregated,28.500000,0.000000,1,2,2,2,3,3,3,4,5,6,6,4856,0,1,1.5356260296540363,0,6,1246.9730230642504
1768723441,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,4,4,5,6,6,4879,0,1,1.5417093666734987,0,6,1246.030948964952
1768723442,50,,Aggregated,28.300000,0.000000,1,2,2,2,3,3,4,4,5,6,6,4907,0,1,1.5457509680048909,0,6,1257.9572039942939
1768723443,50,,Aggregated,28.500000,0.000000,1,2,2,2,3,3,4,4,5,6,6,4937,0,1,1.5458780636013774,0,6,1257.6615353453515
1768723444,50,,Aggregated,27.600000,0.000000,1,2,2,2,3,3,4,4,5,6,6,4968,0,1,1.5444847020933978,0,6,1255.7691223832528
1768723445,50,,Aggregated,28.000000,0.000000,1,2,2,2,3,3,4,4,5,6,6,4998,0,1,1.5444177671068426,0,6,1257.6822729091637
1768723446,50,,Aggregated,28.900000,0.000000,1,2,2,2,3,3,4,4,5,6,6,5025,0,1,1.5474626865671641,0,6,1256.0242786069653
1768723447,50,,Aggregated,27.900000,0.000000,1,2,2,2,3,3,4,4,5,6,6,5045,0,1,1.5496531219028742,0,6,1253.4457879088206
1768723448,50,,Aggregated,28.600000,0.000000,1,2,2,2,3,3,4,4,5,6,6,5077,0,1,1.557218830017727,0,6,1254.8930470750443
1768723449,50,,Aggregated,27.300000,0.000000,1,2,2,2,3,3,4,4,5,6,6,5109,0,1,1.5631238990017615,0,6,1251.265805441378
1768723450,50,,Aggregated,28.000000,0.000000,1,2,2,2,3,3,4,4,6,6,6,5137,0,1,1.5723184738174032,0,6,1250.4142495620013
1768723451,50,,Aggregated,28.100000,0.000000,1,2,2,2,3,3,4,4,6,6,6,5166,0,1,1.575493612078978,0,6,1249.9217963608207
