Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768640937,50,,Aggregated,8.900000,3.200000,9,10,11,12,13,14,16,17,22,22,22,138,47,9,8.878771137681134,2.264541999998926,22.028084000000003,556.5
1768640938,50,,Aggregated,10.100000,3.800000,9,10,11,12,13,14,17,17,22,22,22,148,51,9,8.916343763513495,2.264541999998926,22.028084000000003,548.6148648648649
1768640939,50,,Aggregated,11.500000,4.200000,9,10,11,12,13,14,16,17,22,22,22,163,55,9,8.945917441717775,2.264541999998926,22.028084000000003,601.8159509202454
1768640940,50,,Aggregated,12.700000,4.300000,9,10,11,11,13,14,17,17,22,22,22,183,67,9,8.882218136612003,2.264541999998926,22.028084000000003,571.5792349726776
1768640941,50,,Aggregated,13.300000,4.400000,9,10,11,11,13,15,17,17,22,22,22,192,72,9,8.913549921874965,2.264541999998926,22.028084000000003,550.6510416666666
1768640942,50,,Aggregated,13.600000,4.300000,9,10,11,11,13,14,16,17,22,22,22,206,80,9,8.850654733009694,1.937999999999107,22.028084000000003,520.4660194174758
1768640943,50,,Aggregated,14.700000,5.200000,9,10,11,11,13,14,16,17,22,22,22,221,89,9,8.726991325791815,1.937999999999107,22.028084000000003,534.1900452488687
1768640944,50,,Aggregated,14.200000,5.400000,9,10,10,11,13,14,16,17,22,22,22,235,96,9,8.664127289361621,1.937999999999107,22.028084000000003,519.268085106383
1768640945,50,,Aggregated,14.900000,5.900000,9,10,10,11,13,14,16,17,22,22,22,247,102,9,8.69094482995945,1.937999999999107,22.028084000000003,542.6113360323886
1768640946,50,,Aggregated,14.800000,6.000000,9,10,10,11,12,14,16,17,22,22,22,262,110,9,8.648220251908336,1.937999999999107,22.028084000000003,549.1259541984733
1768640947,50,,Aggregated,14.700000,6.500000,9,10,10,11,13,14,16,17,22,22,22,273,114,9,8.698068216117173,1.937999999999107,22.028084000000003,548.1648351648352
1768640948,50,,Aggregated,14.600000,6.400000,9,10,10,11,13,14,16,17,22,22,22,290,120,9,8.649305606896533,1.937999999999107,22.028084000000003,566.2965517241379
1768640949,50,,Aggregated,14.400000,6.700000,9,10,10,11,13,14,16,17,22,22,22,306,127,9,8.646574627450937,1.937999999999107,22.028084000000003,636.7843137254902
1768640950,50,,Aggregated,13.600000,6.700000,9,9,10,11,13,14,16,17,22,22,22,320,131,9,8.541524615624933,1.937999999999107,22.028084000000003,665.671875
1768640951,50,,Aggregated,14.300000,6.900000,8,9,10,11,12,14,16,17,22,22,22,335,138,8,8.392638191044712,1.937999999999107,22.028084000000003,693.1432835820896
1768640952,50,,Aggregated,14.500000,7.100000,8,9,10,11,12,14,16,17,22,22,22,352,144,8,8.278970877840841,1.937999999999107,22.028084000000003,707.0738636363636
1768640953,50,,Aggregated,13.700000,6.300000,8,9,10,11,12,14,16,17,22,22,22,365,147,8,8.250364613698569,1.937999999999107,22.028084000000003,744.013698630137
1768640954,50,,Aggregated,14.300000,6.500000,8,9,10,11,12,14,16,17,22,22,22,380,155,8,8.30078399736839,1.937999999999107,22.028084000000003,752.7552631578948
1768640955,50,,Aggregated,14.800000,6.400000,8,9,10,11,12,14,16,17,22,22,22,400,163,8,8.21646490249994,1.937999999999107,22.028084000000003,767.98
1768640956,50,,Aggregated,14.100000,5.600000,8,9,10,11,12,14,16,17,22,22,22,417,167,8,8.19971743645076,1.937999999999107,22.028084000000003,804.4604316546763
1768640957,50,,Aggregated,14.600000,5.800000,8,9,10,11,12,14,16,17,22,22,22,433,171,8,8.189687180138497,1.937999999999107,22.028084000000003,834.1639722863741
1768640958,50,,Aggregated,15.300000,6.100000,8,9,10,11,12,14,16,17,22,22,22,443,176,8,8.210188501128593,1.937999999999107,22.028084000000003,885.0361173814898
1768640959,50,,Aggregated,15.300000,5.700000,8,9,10,11,12,14,15,17,22,22,22,458,183,8,8.209994283842697,1.937999999999107,22.028084000000003,939.5938864628821
1768640960,50,,Aggregated,15.800000,5.600000,8,9,10,11,12,14,15,17,22,22,22,473,193,8,8.22866835095132,1.937999999999107,22.028084000000003,939.5369978858351
1768640961,50,,Aggregated,15.100000,5.500000,8,9,10,11,12,13,15,17,22,22,22,492,200,8,8.188633315040619,1.937999999999107,22.028084000000003,943.1910569105692
1768640962,50,,Aggregated,14.800000,5.600000,8,9,10,11,12,13,15,16,22,22,22,507,205,8,8.214647615384608,1.937999999999107,22.028084000000003,1014.2859960552269
1768640963,50,,Aggregated,15.700000,6.500000,8,9,10,11,12,13,15,16,22,22,22,522,212,8,8.21749977586204,1.937999999999107,22.028084000000003,988.5727969348659
1768640964,50,,Aggregated,15.700000,6.200000,8,9,10,11,12,13,15,16,22,22,22,538,217,8,8.204640115241633,1.937999999999107,22.028084000000003,993.1486988847583
1768640965,50,,Aggregated,15.400000,6.200000,8,9,10,11,12,13,15,16,22,22,22,557,224,8,8.207810231597803,1.937999999999107,22.028084000000003,1010.9694793536804
1768640966,50,,Aggregated,15.700000,6.500000,8,9,10,11,12,13,15,17,23,23,23,566,228,8,8.22300060070667,1.937999999999107,22.603416000002596,1002.7402826855124
1768640967,50,,Aggregated,15.600000,6.200000,8,9,10,11,12,13,15,17,23,23,23,581,234,8,8.230674500860527,1.937999999999107,22.603416000002596,1019.0430292598967
1768640968,50,,Aggregated,15.500000,6.100000,8,9,10,11,12,14,16,17,30,30,30,599,243,8,8.279040637729446,1.937999999999107,29.632208999998966,1050.8547579298831
1768640969,50,,Aggregated,15.000000,6.200000,8,9,10,11,12,14,16,17,30,30,30,611,249,8,8.28762876595736,1.937999999999107,29.632208999998966,1039.4599018003273
1768640970,50,,Aggregated,14.900000,6.300000,8,9,10,11,12,14,16,17,30,30,30,622,254,8,8.333669630224987,1.937999999999107,29.632208999998966,1040.5
1768640971,50,,Aggregated,15.700000,6.700000,8,9,10,11,12,14,17,19,30,30,30,645,267,8,8.509792069767354,1.937999999999107,29.632208999998966,1045.3224806201551
