Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768641261,200,,Aggregated,58.100000,23.600000,7,9,10,10,12,15,18,21,29,36,36,1881,764,7,7.606257398724096,1.1689170000011018,35.99258399999883,2135.1509835194047
1768641262,200,,Aggregated,57.900000,24.300000,7,9,10,11,13,15,18,22,45,52,52,1929,786,7,7.726501775012976,1.1689170000011018,51.96837500000129,2115.966822187662
1768641263,200,,Aggregated,57.900000,23.800000,7,9,10,11,13,15,18,22,45,52,52,1992,815,7,7.786289014056222,1.1689170000011018,51.96837500000129,2100.9186746987953
1768641264,200,,Aggregated,56.800000,23.400000,7,9,10,11,13,15,18,22,36,52,52,2053,839,7,7.7931422966390755,1.1689170000011018,51.96837500000129,2108.827082318558
1768641265,200,,Aggregated,57.700000,24.500000,7,9,10,11,13,15,18,22,36,52,52,2116,867,7,7.660484114839324,1.1689170000011018,51.96837500000129,2120.218809073724
1768641266,200,,Aggregated,57.100000,24.300000,7,9,10,10,13,15,18,22,36,52,52,2165,883,7,7.570233938106225,1.1689170000011018,51.96837500000129,2130.027251732102
1768641267,200,,Aggregated,59.000000,25.000000,7,8,10,10,13,15,18,22,36,52,52,2226,909,7,7.493581844564222,1.1689170000011018,51.96837500000129,2118.557053009883
1768641268,200,,Aggregated,57.700000,24.000000,7,8,10,10,12,15,18,22,36,52,52,2290,940,7,7.424960124890798,1.0103749999998968,51.96837500000129,2118.344541484716
1768641269,200,,Aggregated,57.200000,24.000000,7,8,10,10,12,15,18,21,36,52,52,2345,963,7,7.436600913859248,1.0103749999998968,51.96837500000129,2110.4857142857145
1768641270,200,,Aggregated,59.300000,24.800000,7,8,10,10,12,15,18,21,36,52,52,2399,993,7,7.4498806190079,1.0103749999998968,51.96837500000129,2117.2851187994997
1768641271,200,,Aggregated,58.000000,24.900000,7,8,10,10,12,15,18,21,36,52,52,2451,1015,7,7.4471511709506,1.0103749999998968,51.96837500000129,2111.464300285598
1768641272,200,,Aggregated,57.700000,24.900000,7,8,10,10,12,15,18,21,36,52,52,2509,1043,7,7.442670261458721,1.0103749999998968,51.96837500000129,2134.1028298126744
1768641273,200,,Aggregated,58.100000,25.600000,7,8,10,10,12,15,18,21,36,52,52,2578,1078,7,7.434388275795168,1.0103749999998968,51.96837500000129,2141.1838634600467
1768641274,200,,Aggregated,58.000000,25.400000,7,8,10,10,12,15,18,21,49,52,52,2631,1107,7,7.48009930330671,1.0103749999998968,51.96837500000129,2141.1645762067656
